geneNames,pVal,pAdj,log2FC
ENSG00000110107,0.00616960346497548,0.0446560426944257,0.41770775074528
ENSG00000110108,0.229633687752505,0.434629403998189,0.429262182444418
ENSG00000006118,0.0669670525869261,0.207679465953048,0.604009552459411
ENSG00000110446,0.144472338782437,0.334060526619002,0.111394675540174
ENSG00000013725,0.957613689879968,0.992688187111596,0.140841012549964
ENSG00000167987,0.377796575969118,0.582039852784291,0.566263498576775
ENSG00000229859,0.145116707973681,0.335010466000981,0.660878174244237
ENSG00000167992,0.0204817165978986,0.0995700561034995,0.993103854266515
ENSG00000167986,0.0766403099099905,0.225770101902922,0.293207118473774
ENSG00000149476,0.473338285086738,0.660663847888867,0.463082302995073
ENSG00000162144,0.0052595043922569,0.0399950456893598,0.293470433214565
ENSG00000149483,0.0772494408186898,0.226786478871711,0.220306115120096
ENSG00000187049,0.314490194497928,0.523067437438896,0.193966022007389
ENSG00000149532,0.046650303058652,0.165952599891741,0.390926064693702
ENSG00000167985,0.0125255943188829,0.0729067232819346,0.0987678715740684
ENSG00000162148,NaN,NaN,Inf
ENSG00000204950,0.438298905206776,0.632110266452583,1.3335917876298
ENSG00000011347,0.0548227543197648,0.183506202887477,0.226557628023985
ENSG00000134780,0.840524580468548,0.929111021958844,0.146816108532972
ENSG00000124920,0.843534105327066,0.930127508592297,0.0555172175705773
ENSG00000134825,0.240192730273341,0.446828706788853,0.0944537449934303
ENSG00000168496,0.81176909099901,0.911925422673599,0.00359033343618013
ENSG00000134824,0.000560623273466138,0.00763250615359982,0.458810053893518
ENSG00000149485,0.0171112131497485,0.0891376138296074,0.128280772315214
ENSG00000221968,0.18494098399622,0.384528104687885,0.0632815255258253
ENSG00000167994,0.96449213568499,0.99622785440794,0.093887232564032
ENSG00000167995,0.000746502341546272,0.00959206876812592,0.699736366502995
ENSG00000167996,0.644489029587913,0.796537353949062,0.0119415884127549
ENSG00000149503,0.0141711365124385,0.0789570490924319,0.642476981963857
ENSG00000162174,0.0383945459986745,0.147582835886257,0.63306360912017
ENSG00000124942,0.131339612290794,0.315051344228707,0.842831754464816
ENSG00000255508,0.00579768565744873,0.0428285028037844,1.29179564378165
ENSG00000149016,0.361812343158858,0.566878856389993,0.00500767042231743
ENSG00000149480,0.00203625068476628,0.0200436678446208,0.732910483565739
ENSG00000149499,0.0999737433752055,0.265883313116024,0.793690406645397
ENSG00000149489,0.0156038865211956,0.0839681255580314,1.3380856801657
ENSG00000149541,0.0794434217827343,0.230218136328699,0.0730762650995327
ENSG00000089597,0.000840478953627739,0.010483729177306,0.291664814101844
ENSG00000185085,0.368082670363968,0.573117866160752,0.101091105204549
ENSG00000162194,0.904412715178146,0.964433887463402,0.13517147640067
ENSG00000214756,0.572187115669149,0.741951606434651,0.0555113550318799
ENSG00000204922,0.549105942337115,0.723717228878829,0.00817637235888014
ENSG00000162191,0.941185831696308,0.984877726529349,0.0691284658296297
ENSG00000177363,0.227476833394193,0.432299901840112,0.936143617988653
ENSG00000168000,0.0179532970538425,0.0920952777023996,0.0814933826067608
ENSG00000162188,0.268688385968548,0.476243597944113,0.191732163154726
ENSG00000214753,0.238248282425905,0.445132777646649,0.219208671178789
ENSG00000162222,0.197847205325163,0.401935126758395,0.4061408012896
ENSG00000185670,0.00137103200581998,0.0150128480359704,0.394452137829491
ENSG00000168002,0.745000982677656,0.870167585742868,0.131435848148776
ENSG00000162227,0.0146534253412665,0.0808036430417148,1.20739068452043
ENSG00000168569,0.620513389572301,0.777789798159821,0.159478343245998
ENSG00000185475,0.000102081289378097,0.00207418912714878,0.308653508919136
ENSG00000162231,0.323155644404497,0.53128375266231,0.0213251126025924
ENSG00000162236,0.00221517472671734,0.0213650623550567,0.607667781299388
ENSG00000133316,0.102469885211193,0.269379305220672,0.105359204774519
ENSG00000168003,6.12155298694711e-06,0.000234763957194682,0.486143596368619
ENSG00000168539,0.251255905452762,0.458808810570435,0.511890323720101
ENSG00000197901,0.469121922746916,0.657395632240105,0.709761264607509
ENSG00000168004,0.000821954224929339,0.0103097104254054,1.62569481629619
ENSG00000133317,0.0173991005513496,0.0902499696251626,2.26038831566312
ENSG00000176485,0.000341199596395848,0.00523205872840631,0.906682714788799
ENSG00000184743,0.000248497988300616,0.00415805912767276,0.34176400285469
ENSG00000133318,0.0257737615581567,0.11560096180391,0.367853476023731
ENSG00000168005,0.0706045000637074,0.214905171007955,0.471298982976696
ENSG00000072518,0.451463628732427,0.641654170218786,0.40443166799585
ENSG00000167771,0.263775436561528,0.471413300024485,0.310392208343217
ENSG00000110583,0.436849358413858,0.631173521327009,0.0363915989878688
ENSG00000176340,0.429458769320128,0.625189585856842,0.0110218840708847
ENSG00000167770,0.255198211544145,0.462369110110813,0.0831922555204481
ENSG00000133315,0.51611362071375,0.695334428043226,0.555948417135696
ENSG00000126500,0.000153722604887486,0.00289104765496977,2.13231122390012
ENSG00000168439,0.024875122321818,0.113122645037676,0.338393230036245
ENSG00000149781,0.0918038720849208,0.251663185828347,0.805974706130375
ENSG00000149743,0.0990522101343864,0.264457668986545,0.0832840317387208
ENSG00000149761,0.102912827690095,0.270058458027941,0.161810156576813
ENSG00000110011,0.953539421323343,0.99077430060984,0.195239756699896
ENSG00000173511,0.000661848180068187,0.00876115975947644,0.723385766532447
ENSG00000173486,0.968549945584439,0.997763895761367,0.0078989604123875
ENSG00000173457,0.0210633844693603,0.101514704808197,0.388255061897918
ENSG00000149782,0.0259330894941257,0.116183480729077,0.034328922571536
ENSG00000002330,0.000573942369658817,0.00776810500570759,0.674524019735934
ENSG00000173264,0.170608183101916,0.368266281965134,0.183393951357887
ENSG00000219435,0.00456907796399774,0.0363201416594057,1.23474375260749
ENSG00000173153,0.279746592071471,0.486765674078809,0.0306813744262026
ENSG00000173113,0.706260467200384,0.842500983072165,0.087089491431709
ENSG00000126432,0.450564305376895,0.64119637551004,0.0503987099637145
ENSG00000168071,0.809425066138788,0.910816297801744,0.665804008346012
ENSG00000162302,0.009386832040219,0.0601848121749759,0.777485817142805
ENSG00000168065,0.277480133445031,0.484438927376538,0.963252568498269
ENSG00000110076,0.183065500791161,0.382655921023305,0.543418744752773
ENSG00000068831,0.439426482946851,0.633215568440034,0.24712226564462
ENSG00000068976,0.891322138865699,0.957566560491326,0.214708094192035
ENSG00000168066,0.391540279032077,0.594892156731804,0.221385460776963
ENSG00000168067,0.408371305724744,0.6082970672171,0.428832422891087
ENSG00000133895,0.0866541809362798,0.243380582715713,0.379224054007777
ENSG00000171219,0.000679617443334022,0.00896383966317179,0.439222136868785
ENSG00000110047,0.229641000135174,0.434629403998189,0.102830123887462
ENSG00000110046,0.542171571464112,0.717664147923694,0.0186875465014519
ENSG00000068971,0.086890980351597,0.243656082987,0.671192115588131
ENSG00000149735,0.15158708690786,0.342923676604892,0.801779709139151
ENSG00000168062,0.850912606404093,0.935232052438206,0.170377158772592
ENSG00000213465,0.568545837969499,0.739077157621632,0.0791204637968738
ENSG00000168061,0.547364550034691,0.722145922658645,0.160726525923556
ENSG00000168060,0.988546396957359,1,0.273123281605452
ENSG00000146670,0.208754894201375,0.413256798180466,0.228536087634041
ENSG00000162300,0.61532109365967,0.774279602102125,0.312437692692189
ENSG00000187066,0.839007128447826,0.92884531747643,0.338067631468187
ENSG00000149823,0.0192275621763629,0.0961317184983617,0.0486459673592462
ENSG00000149809,0.207550749831387,0.4120552786323,0.480731744270762
ENSG00000174276,0.0154454299866631,0.083509278396239,0.707507892037921
ENSG00000149806,0.0307039790298355,0.129800478951717,0.209766649701604
ENSG00000162298,0.138311177354427,0.325635939641227,0.47130448592884
ENSG00000149792,0.235046901844493,0.441156781753807,0.0447946438607807
ENSG00000204710,0.136919357241023,0.32390562787198,1.06488142427858
ENSG00000254614,0.876207601097067,0.950349170862704,0.194545538318281
ENSG00000014216,0.192765026575184,0.395737620912025,0.0140470889392149
ENSG00000014138,0.145233708561923,0.335182490478072,0.124151395976648
ENSG00000149798,0.743209413666034,0.868738524204485,0.176966774592842
ENSG00000133884,0.0855205351627226,0.241870892456672,0.215637797004954
ENSG00000173825,0.0114930801812711,0.0687192456124011,0.826054891727771
ENSG00000162241,0.779967155424939,0.892595136745729,0.871965827694167
ENSG00000126391,0.342763580521322,0.549977348834511,0.330285186422298
ENSG00000173727,NaN,NaN,Inf
ENSG00000142186,0.762375586976243,0.880597414142345,0.302581767736394
ENSG00000168056,0.951250606383066,0.989667681010991,0.207908157015472
ENSG00000173465,0.876740262646351,0.950600192695442,0.187245795075479
ENSG00000176973,0.548448548695527,0.723092383845816,0.494796633933933
ENSG00000173442,0.0857501191027759,0.241961932997622,0.519260034800261
ENSG00000173338,0.320048513816143,0.52813808004398,0.252085009536917
ENSG00000173327,0.279365711884816,0.486439148955033,0.0469453521062151
ENSG00000197136,0.0299880365875009,0.127852264067597,0.0750489021584393
ENSG00000213445,0.391577162554234,0.594892156731804,0.151323166752746
ENSG00000173039,0.261614014922742,0.46964825723276,0.020650110446706
ENSG00000172977,0.317271958920226,0.525826987592397,0.0505271998385783
ENSG00000172922,0.238337066030454,0.445213752207237,0.0230822070427363
ENSG00000254470,0.0534635838441746,0.180604129624755,0.0120557753062215
ENSG00000172818,0.00774624033009423,0.0523961993546055,0.44748365332342
ENSG00000172757,0.0255266358957438,0.11491720051325,0.1700477777479
ENSG00000172803,0.929481811210125,0.978761461334091,0.307936883951813
ENSG00000172732,0.0269795717245926,0.119264522440788,0.519590649992622
ENSG00000172638,0.89533692282276,0.958809467699362,0.0342633290212458
ENSG00000172500,0.387861042519707,0.59204043426885,0.498935907683213
ENSG00000175602,0.0296513958856001,0.126965909275138,0.650405172951001
ENSG00000175592,0.000444635913985637,0.00638390362764273,1.13714632816746
ENSG00000175573,0.289319653611006,0.497025020612745,0.117335294974508
ENSG00000175550,0.730169270826242,0.859352645958624,0.11398292918252
ENSG00000175467,0.294404210524419,0.501717684184556,0.353519500202875
ENSG00000175376,0.00356778427590486,0.0306957841273189,0.0476675120246294
ENSG00000175334,0.817323347007792,0.915060228849809,0.0497151574789362
ENSG00000175315,0.00175520140433875,0.0181015182738961,1.02049273778646
ENSG00000175229,0.0452557367529633,0.162588859340849,0.57221828713625
ENSG00000087365,0.329684784014434,0.53757323622649,0.184784863479809
ENSG00000175115,0.578271236327699,0.745956657784071,0.361348619505663
ENSG00000174996,0.823223152456674,0.919099845936027,0.238602303218371
ENSG00000174903,0.945806460467923,0.987616977018289,0.088846287754232
ENSG00000174871,0.857814957662884,0.939386927880309,0.182053557748009
ENSG00000174851,0.628916456452775,0.784750881141451,0.162727865827963
ENSG00000179292,0.969295808343179,0.998053603065321,0.099198047245856
ENSG00000174807,0.828303354460985,0.92233740727558,0.0319084077535759
ENSG00000174791,0.589236073734901,0.754916856728078,0.320359594213547
ENSG00000174744,0.348122420536297,0.55476374360865,0.375911825042328
ENSG00000174684,0.0156143873570391,0.0839681255580314,0.150678735584752
ENSG00000255468,0.021145588651606,0.101689943842376,0.400282603344783
ENSG00000174669,0.23173614546579,0.437440440160869,0.420511753650139
ENSG00000174547,0.666937658768202,0.814394777720435,0.0859933315029532
ENSG00000174516,0.817615853788097,0.915235567318557,0.257800538788736
ENSG00000254986,0.216233176467379,0.421487744469274,0.124599777236123
ENSG00000174483,0.404196154221217,0.604608958138621,0.489010299849313
ENSG00000174165,0.376755879941417,0.581515311512826,0.923094054409422
ENSG00000174080,1.00215650626454e-05,0.000351622299422221,4.52748117654364
ENSG00000182791,0.559949615154623,0.73278802906156,0.117966008783891
ENSG00000173992,0.154066298677946,0.346765126485641,0.204553573936381
ENSG00000239306,0.422502730912429,0.619679391773682,0.0775338793354387
ENSG00000173933,0.322541029533911,0.530917473921926,0.0427512434314501
ENSG00000173914,0.346950424860755,0.553761952198113,0.253750016420862
ENSG00000173898,0.237295807314861,0.443899293849578,0.150965666133889
ENSG00000173715,0.00104397125406389,0.0122748304157035,0.555908986404987
ENSG00000173653,0.183293003225549,0.383070238131912,0.393577649950589
ENSG00000173599,0.599598052902358,0.762863137677488,0.394815526940475
ENSG00000173621,0.445999414172068,0.638836669954707,0.21835790124928
ENSG00000173237,0.912487809872226,0.968143136025753,0.0582723552744984
ENSG00000173227,0.267377590538195,0.474881424036258,0.992539435312497
ENSG00000173156,0.244959805845256,0.452531320035787,0.717122905834341
ENSG00000173120,0.439199389899994,0.633103839577046,0.0627610780040244
ENSG00000173020,0.397845052069707,0.600382275880633,0.338130123707786
ENSG00000172932,0.0784388106202908,0.229201109773624,0.39132110764972
ENSG00000172830,0.811242554190172,0.911723380524695,0.113699760007312
ENSG00000175482,0.114581978799918,0.289689028865152,0.00822182067117115
ENSG00000175505,0.330443874759016,0.538199205183992,1.13067606372037
ENSG00000172613,0.0788327091754996,0.229249770611279,0.827430372615415
ENSG00000172531,0.303433780018884,0.511689816705993,0.138238685497659
ENSG00000172508,0.00136124695410671,0.0149576014546308,1.97849775484854
ENSG00000175634,0.0337716675015941,0.137128960758531,0.2114806050529
ENSG00000213402,0.487112334299968,0.67110325005843,0.449424433897013
ENSG00000172725,0.285758083424233,0.493161631669142,0.342501975539726
ENSG00000172663,0.72223957381237,0.854061786662528,0.275157664764634
ENSG00000110711,0.408959614995247,0.60894345239313,0.263370328617303
ENSG00000110697,0.631218423639898,0.786518862739405,0.446267481761297
ENSG00000167797,0.101017441972049,0.267217806685157,0.0476029580055505
ENSG00000084207,0.0019778383378407,0.0196155318245056,0.246493509612584
ENSG00000184224,0.402890857824877,0.603781446065033,0.0912157293526136
ENSG00000167792,0.192157526893091,0.394952926513752,0.280500809383316
ENSG00000167799,0.757872010488549,0.878227703729443,0.245888783644108
ENSG00000132746,NaN,NaN,3.07833474340087
ENSG00000110057,0.320844644648557,0.529118692298243,0.025981481869024
ENSG00000006534,NaN,NaN,2.71277612556082
ENSG00000110717,0.598221666692488,0.762097503531469,0.291735559484515
ENSG00000110719,0.14101342386516,0.329509147144353,0.322756612326023
ENSG00000110721,0.240929220533856,0.447565595809243,0.236552151974641
ENSG00000110066,0.049206389434782,0.171890108233656,0.0712714069984592
ENSG00000171067,0.898660463534249,0.96109281917493,0.0874326041746378
ENSG00000162337,0.683148343792067,0.827465856812392,0.3511291600561
ENSG00000110075,0.770711370605901,0.885535186542671,0.00947349316192865
ENSG00000069482,0.00229974716661383,0.0220192418337376,0.149256490818875
ENSG00000132749,0.0984871116138238,0.263841788481244,0.277973018349042
ENSG00000110090,0.920683323468618,0.97369049336537,0.291346565611444
ENSG00000197345,0.583990109883192,0.750511479381567,0.0763592191667162
ENSG00000132740,0.0190510870022475,0.0955825442952188,0.495280982625173
ENSG00000172935,0.891161558499083,0.957522049560839,0.301100840776506
ENSG00000162341,0.60100915045178,0.763392550499411,0.31486584055691
ENSG00000172927,1,1,0.659121341286547
ENSG00000110092,0.86670445629057,0.944782702301133,0.151499944227565
ENSG00000149716,0.293762507251376,0.501165380248617,0.00108811628046044
ENSG00000162344,0.000139830814253172,0.00269072002207414,0.594050426347772
ENSG00000075388,NaN,NaN,1.57896663843027
ENSG00000186895,0.512099058277732,0.692700141544372,0.580846911654933
ENSG00000131620,0.000320019190795152,0.00498970633553034,0.668636926841292
ENSG00000168040,0.069084247190628,0.211748317098081,0.0564572404342943
ENSG00000131626,0.0159760840784406,0.0850494705376902,0.3194605360529
ENSG00000085733,0.152166302009938,0.343987403927623,0.343228140461442
ENSG00000162105,0.0272811977705932,0.120142344298685,0.0386654361969176
ENSG00000172893,0.447164675579259,0.639524047391582,0.212525452046785
ENSG00000172890,0.314118202172919,0.522613993260913,0.259545639712476
ENSG00000158483,0.000308753790189882,0.00486210185170275,0.367212446374379
ENSG00000254469,0.243315267773755,0.450509836921512,0.232324269603602
ENSG00000137522,0.221321989851934,0.426549667054093,0.00154356162224847
ENSG00000137496,0.173658901668186,0.372124287576701,0.311694238035624
ENSG00000137497,0.0433625625536437,0.158257653698573,0.179802671239659
ENSG00000184154,0.326144978689682,0.534452343830564,0.245639433824117
ENSG00000149357,0.148653264000145,0.33954832841029,0.0759946662636148
ENSG00000110200,0.416827895061712,0.614857189509092,0.0216821849007838
ENSG00000110195,0.129259559487259,0.312820029010653,0.636153106141194
ENSG00000165458,0.0978748035886537,0.262558062874085,0.00279631559423554
ENSG00000165462,0.308526146282902,0.516578317296043,0.634503681457179
ENSG00000162129,0.0399082996154892,0.151261482594169,0.524720014971391
ENSG00000186642,0.828784153401181,0.92233740727558,0.0422644809897766
ENSG00000186635,0.0600801376790375,0.194902239399164,0.0670944810225684
ENSG00000214530,4.33374474541071e-08,4.26452683226285e-06,1.8395373208143
ENSG00000168010,0.998617628472807,1,0.333447598503675
ENSG00000137478,0.782671718083892,0.894133871969718,0.094758060117099
ENSG00000175591,0.0306091874541363,0.129655873387914,0.768665410710188
ENSG00000171631,0.0788477409916606,0.229249770611279,1.00660988244023
ENSG00000110237,0.14730650144808,0.337449083384039,0.443313205854498
ENSG00000054967,0.0510726122230898,0.175955185211383,0.841277293133921
ENSG00000054965,0.00317654421006825,0.0282222359744746,0.347204292487398
ENSG00000021300,0.0319310954487548,0.132729387535801,0.920914903650906
ENSG00000175582,0.173339297609923,0.37187230142583,0.0888086339124829
ENSG00000175581,0.0914902991211643,0.251313809750193,0.119033630568228
ENSG00000181924,0.446810896973844,0.639418569141147,0.135363499470619
ENSG00000175575,0.0136916543731858,0.0774764006038727,0.000809996589028735
ENSG00000175567,0.78752128847211,0.898011678204924,0.0290217427785669
ENSG00000175564,1,1,0.405838753586366
ENSG00000168014,0.852041764343245,0.93552063179821,0.181477957139052
ENSG00000214517,0.194199961195282,0.397545718966152,0.353657961798013
ENSG00000149380,0.885053143329908,0.954301868839867,0.156194830815745
ENSG00000165434,0.211245825588186,0.415513323604586,0.142216570968301
ENSG00000175538,0.496227001485973,0.678565374507944,0.292700876815941
ENSG00000175536,0.0315447825564488,0.131818094268593,0.429575786723585
ENSG00000077514,0.623791227681319,0.780493361476769,0.0770568339859697
ENSG00000054938,0.998839205673376,1,0.483847590925884
ENSG00000166439,0.731299559671433,0.860233767113131,0.122094199785458
ENSG00000166435,0.227885542154012,0.432551517002486,0.0675500716474764
ENSG00000118363,0.00469100588205596,0.0370067646920923,0.069676831740599
ENSG00000162139,0.0450011384629992,0.161893995444498,1.05784826404201
ENSG00000137491,0.416249454106894,0.6145907659614,0.333867149086472
ENSG00000261594,0.0607653260737211,0.196148715038354,1.79885839886382
ENSG00000137486,0.00714976690127605,0.0495459692293522,1.19639691583903
ENSG00000149273,0.68703630874373,0.83039034206567,0.0213039252603602
ENSG00000149243,0.999480285963584,1,0.18951995045798
ENSG00000158555,0.324709727706566,0.532986039059805,0.0270039069456563
ENSG00000149257,2.77825839560344e-05,0.000780038064488019,0.589293644389166
ENSG00000171533,0.291044410129292,0.498360254740108,0.15842209733337
ENSG00000062282,0.000294195439469564,0.00472719942911431,1.02231349440169
ENSG00000198382,0.817898414153176,0.915421980204495,0.128965796532889
ENSG00000085741,0.0449045241631606,0.161806002916308,1.43924332762287
ENSG00000137492,0.489488598276761,0.673201481060666,0.150697485670493
ENSG00000179240,0.959197804407766,0.993513335680067,0.274422376670328
ENSG00000158636,0.55654104934332,0.729919476152293,0.195750150201368
ENSG00000137507,0.00781476380361441,0.0526962213919794,0.0760149589267261
ENSG00000182704,0.391681069551202,0.594892156731804,0.218231068935962
ENSG00000078124,0.0433616761047439,0.158257653698573,0.0704156441692525
ENSG00000198488,0.274478707160073,0.482228962778804,0.482966010674751
ENSG00000149260,0.872140500874347,0.947566271658495,0.176335478354625
ENSG00000137474,0.274886100006318,0.48274098742345,0.225190273218501
ENSG00000149269,0.177389345371938,0.376466238147116,0.0338500468186904
ENSG00000268635,NaN,NaN,4.89514414307609
ENSG00000074201,0.950257558680917,0.989424512712501,0.12616033137803
ENSG00000178301,0.130092733580542,0.313921584824494,0.56376808623709
ENSG00000048649,0.0975628823829567,0.262077752999774,0.073709542411044
ENSG00000087884,0.626365059231809,0.782844694623265,0.132767617850979
ENSG00000149262,0.21254503795619,0.41713285496402,0.487536969199558
ENSG00000151364,0.5182405989516,0.69724747705127,0.174508541407744
ENSG00000151365,0.841316831342162,0.929111021958844,0.695749144035106
ENSG00000151366,0.0828758107366523,0.237275882800549,0.157555493352761
ENSG00000159063,0.033995689649829,0.137551366269314,0.0186952055627869
ENSG00000188997,0.940623689443444,0.984611612611187,0.147135672052908
ENSG00000118369,0.66087757573493,0.809374981956028,0.223445458910962
ENSG00000033327,0.831630635853416,0.923650299368695,0.164080450627813
ENSG00000137513,0.272568546156401,0.480435555161065,0.411549461548659
ENSG00000149256,1.31029965705791e-07,1.03895569290034e-05,0.925091384841967
ENSG00000182103,1,1,0.152640536543269
ENSG00000137509,0.0857327183907247,0.241956101500133,0.449917213052365
ENSG00000165490,0.11733528608464,0.29408195299023,0.513552801089491
ENSG00000137502,0.468291247395453,0.65725920630376,0.157738229533493
ENSG00000165494,0.0071609291328809,0.0496015367812676,0.214860929461322
ENSG00000137494,0.48278321164612,0.668231254084573,0.344701630979372
ENSG00000137500,0.755205699154533,0.876527453251885,0.150467572946642
ENSG00000150672,0.00838684051319867,0.0554867741961265,0.82291476764485
ENSG00000171204,0.70021061311967,0.839369692654811,0.275758274547456
ENSG00000171202,0.986507196916473,1,0.207365298056704
ENSG00000137504,0.0789531175316124,0.22942932624886,0.182238035723445
ENSG00000137501,0.505943040832792,0.686969730771933,0.000123648386951323
ENSG00000215504,0.926593231386644,0.977189854167214,0.276020054292448
ENSG00000073921,0.0159197159132027,0.0848066162709066,0.318633087397447
ENSG00000074266,0.376660403746232,0.581481705382233,0.158102894320423
ENSG00000149196,0.957385649895658,0.992688187111596,0.0953755758401268
ENSG00000149201,0.0262855655227175,0.117230056072063,1.24776349355719
ENSG00000151376,0.643239839531139,0.795521433652526,0.00658570878509241
ENSG00000150687,0.730703130560803,0.859768766136257,0.295652217675383
ENSG00000174804,0.0306815958652296,0.129768170725497,0.469017118880764
ENSG00000166575,0.431928550306671,0.627009118667625,0.359068556015481
ENSG00000123892,0.204030163289858,0.408552277481048,0.115292699823225
ENSG00000109861,0.00229613643807475,0.0219980187349008,0.166058622585647
ENSG00000168959,0.00484186097179598,0.0377781386533497,1.07838723274462
ENSG00000086991,0.0122655940271373,0.0718406860260574,0.713968899197388
ENSG00000077616,0.00655950988456474,0.046934857925367,0.678028085669099
ENSG00000110172,0.989489071605813,1,0.138686500633716
ENSG00000165323,1.09428135199367e-20,2.15833318163851e-17,2.10095616061548
ENSG00000180773,1.35527869284644e-05,0.000442948530550863,0.473334143111209
ENSG00000165325,0.206153614575192,0.410512100502519,0.884746719688177
ENSG00000166002,0.293052462792125,0.500531617076936,0.161389861535935
ENSG00000166004,0.00522948765674138,0.0398821100704312,0.142013341465066
ENSG00000166012,0.47495906735701,0.661689148291506,0.074025597660583
ENSG00000182919,0.0387984276023155,0.148484207891568,0.167699307256539
ENSG00000042429,0.00354980432812706,0.0306214416847746,0.187042273687946
ENSG00000214376,0.0416631029316892,0.155067639724272,2.39087478948224
ENSG00000110218,0.232261508698765,0.437855955287672,0.0189674693589623
ENSG00000123901,0.020857586279123,0.100892659073661,1.74376659944321
ENSG00000020922,0.00660754289606029,0.0470252306248243,0.170954730454738
ENSG00000168876,0.345971200865442,0.552995053206127,0.104354108767247
ENSG00000134627,0.000421632209733434,0.00612902813528801,3.12163728578551
ENSG00000196371,0.440874354941982,0.634085903439025,0.331696499915725
ENSG00000166025,0.0466502210450058,0.165952599891741,0.319848546036004
ENSG00000150316,0.82066799595526,0.917357860216701,0.351873883658651
ENSG00000186280,0.830023006724192,0.923099310903652,0.404283716578045
ENSG00000149218,0.376911424042441,0.58157114267827,0.155747234409478
ENSG00000149212,0.706959353111005,0.842657525130988,0.0911265390503645
ENSG00000077458,6.0014678748009e-09,8.68781299050307e-07,1.59085641976147
ENSG00000166037,0.414307798195207,0.613124998425694,0.0311430659611831
ENSG00000087053,0.117432279838889,0.294167954211436,0.0927694444316813
ENSG00000184384,0.628934637360719,0.784750881141451,0.566594584172872
ENSG00000149231,0.0255620887553434,0.114969130382787,0.0289623939993729
ENSG00000183340,0.293034927927609,0.500531617076936,0.0974470845498323
ENSG00000149972,NaN,NaN,Inf
ENSG00000165895,0.837602457339396,0.927760146374956,0.130714478173586
ENSG00000170647,0.0441651198785658,0.1604239011427,0.447798033960614
ENSG00000082175,0.122978815749732,0.303532415722668,1.01357767666366
ENSG00000137672,0.925915124134077,0.976735843275277,0.977412718943117
ENSG00000110318,0.372473477472004,0.577561855546488,0.0688635015478634
ENSG00000137691,0.562944979221083,0.734411643417071,0.477216331270709
ENSG00000137693,0.264745041626288,0.472825355044845,0.113670036545595
ENSG00000023445,0.0583182249977093,0.191230937705498,1.23575588465379
ENSG00000110330,0.162302643512517,0.357727812820786,0.165112245641205
ENSG00000152558,0.23608954277947,0.442482111357317,0.00462976893172496
ENSG00000166670,0.0503814165701567,0.174298003600364,1.13406878689256
ENSG00000137692,0.87252887203607,0.947727202578451,0.116975619215081
ENSG00000187240,0.0162206106226806,0.0859164199447052,0.298837508084231
ENSG00000170962,0.16923651941958,0.366408210746646,0.424059741207448
ENSG00000196954,0.336168742153818,0.543317277726631,0.474488978147697
ENSG00000152578,1.90663279975575e-08,2.29654648453023e-06,0.610750650805803
ENSG00000170903,0.869670406465775,0.946084015461116,0.1848454968473
ENSG00000182359,0.0458829510822203,0.164206642124371,0.253541545370056
ENSG00000149313,0.403959302174971,0.604578756427855,0.396857749588206
ENSG00000152402,0.35179814828102,0.557723599088337,0.274077613285384
ENSG00000152404,0.242324878050596,0.449364702169509,0.146430291468325
ENSG00000137760,0.446428203341252,0.638986812456605,0.106100508033877
ENSG00000110675,0.00908166305302806,0.0587442341776073,0.922234207596369
ENSG00000170290,0.423199513641751,0.619679391773682,0.391318518126864
ENSG00000110660,0.157353667078378,0.351545131614136,0.477972059867583
ENSG00000179331,0.0986239679487982,0.264044364628698,0.898993959652742
ENSG00000166266,0.00830721164590482,0.0551348901195608,0.100169126736955
ENSG00000075239,0.268992318565265,0.476420450627604,0.191668731795339
ENSG00000149308,0.487676632315667,0.671646118644402,0.20805970240351
ENSG00000149311,0.421745181060623,0.618985881495263,0.13101112540751
ENSG00000166323,0.122499438254649,0.302775475598388,0.98206929966172
ENSG00000178202,0.621218071910984,0.778337355736425,0.242170534428405
ENSG00000110723,0.913625688454676,0.969084413694967,0.181923522584201
ENSG00000178105,0.367194109919868,0.572204517032347,0.00733717235764676
ENSG00000185742,0.00375664288556145,0.03186903420516,0.733034898925463
ENSG00000149289,0.165097340437221,0.361355001880825,0.0402711269414076
ENSG00000137710,0.808844924570804,0.910390474698817,0.0544135585201929
ENSG00000137714,0.0400236673777497,0.151516130521283,0.0480180259600008
ENSG00000137727,0.145909088098647,0.335856965880168,0.247964891920603
ENSG00000196167,0.00183886592668372,0.0186277073189733,1.35249682527752
ENSG00000214290,0.84444170428491,0.93060802150521,0.244279583446657
ENSG00000110777,0.205416584717698,0.409820241529972,1.23353787884572
ENSG00000204381,0.0152998895604017,0.0830454859564782,0.916215942555667
ENSG00000170145,0.154975215583501,0.347900813810595,0.555924212588466
ENSG00000137713,0.583660577102865,0.75033243002331,0.0543098537407069
ENSG00000086848,0.982154119619503,1,0.0361675410023324
ENSG00000255561,5.71999261752139e-09,8.39210237000023e-07,2.0797432375174
ENSG00000137720,0.119669033733034,0.29797343905216,0.15519761074147
ENSG00000109846,0.00956284242809448,0.060892691958395,0.902983261921912
ENSG00000170276,NaN,NaN,5.06656499236707
ENSG00000149300,NaN,NaN,Inf
ENSG00000150764,0.2393722030288,0.446091176519598,0.272561888768354
ENSG00000150768,0.485988714481579,0.67063536458168,0.210969095360954
